timestamp,pod_name,node_name,phase,event_type,cpu_req,mem_req
2025-04-24T17:08:57.884,pod-18,,Pending,update,1044m,752Mi
2025-04-24T17:08:59.931,pod-6,node-vkqxp,Running,update,1163m,502Mi
2025-04-24T17:08:59.962,pod-6,node-vkqxp,Running,update,1163m,502Mi
2025-04-24T17:08:59.988,pod-6,node-vkqxp,Running,delete,1163m,502Mi
2025-04-24T17:09:00.430,pod-10,node-tg96x,Running,update,1038m,256Mi
2025-04-24T17:09:00.452,pod-10,node-tg96x,Running,update,1038m,256Mi
2025-04-24T17:09:00.453,pod-10,node-tg96x,Running,delete,1038m,256Mi
2025-04-24T17:09:01.287,pod-16,node-tg96x,Pending,update,714m,690Mi
2025-04-24T17:09:01.318,pod-16,node-tg96x,Running,update,714m,690Mi
2025-04-24T17:09:01.459,pod-16,node-tg96x,Running,update,714m,690Mi
2025-04-24T17:09:01.868,pod-19,,Pending,add,746m,130Mi
2025-04-24T17:09:01.874,pod-20,,Pending,add,1319m,115Mi
2025-04-24T17:09:01.886,pod-20,,Pending,update,1319m,115Mi
2025-04-24T17:09:01.893,pod-19,node-vkqxp,Pending,update,746m,130Mi
2025-04-24T17:09:01.901,pod-19,node-vkqxp,Running,update,746m,130Mi
2025-04-24T17:09:01.908,pod-20,,Pending,update,1319m,115Mi
2025-04-24T17:09:01.923,pod-19,node-vkqxp,Running,update,746m,130Mi
2025-04-24T17:09:02.864,pod-21,,Pending,add,374m,330Mi
2025-04-24T17:09:02.872,pod-22,,Pending,add,515m,684Mi
2025-04-24T17:09:02.888,pod-21,node-tg96x,Pending,update,374m,330Mi
2025-04-24T17:09:02.903,pod-22,node-vkqxp,Pending,update,515m,684Mi
2025-04-24T17:09:02.914,pod-21,node-tg96x,Running,update,374m,330Mi
2025-04-24T17:09:02.918,pod-14,node-vkqxp,Running,update,125m,204Mi
2025-04-24T17:09:02.926,pod-22,node-vkqxp,Running,update,515m,684Mi
2025-04-24T17:09:02.935,pod-14,node-vkqxp,Running,update,125m,204Mi
2025-04-24T17:09:02.938,pod-14,node-vkqxp,Running,delete,125m,204Mi
2025-04-24T17:09:03.051,pod-21,node-tg96x,Running,update,374m,330Mi
2025-04-24T17:09:03.100,pod-22,node-vkqxp,Running,update,515m,684Mi
2025-04-24T17:09:05.858,pod-23,,Pending,add,1101m,462Mi
2025-04-24T17:09:05.875,pod-23,,Pending,update,1101m,462Mi
2025-04-24T17:09:05.886,pod-23,,Pending,update,1101m,462Mi
2025-04-24T17:09:09.933,pod-9,node-tg96x,Running,update,668m,323Mi
2025-04-24T17:09:09.943,pod-9,node-tg96x,Running,update,668m,323Mi
2025-04-24T17:09:09.951,pod-12,node-vkqxp,Running,update,482m,419Mi
2025-04-24T17:09:09.965,pod-9,node-tg96x,Running,delete,668m,323Mi
2025-04-24T17:09:09.977,pod-12,node-vkqxp,Running,update,482m,419Mi
2025-04-24T17:09:09.999,pod-20,node-tg96x,Pending,update,1319m,115Mi
2025-04-24T17:09:09.999,pod-12,node-vkqxp,Running,delete,482m,419Mi
2025-04-24T17:09:10.016,pod-20,node-tg96x,Running,update,1319m,115Mi
2025-04-24T17:09:10.046,pod-20,node-tg96x,Running,update,1319m,115Mi
2025-04-24T17:09:11.358,pod-4,node-vkqxp,Running,update,788m,298Mi
2025-04-24T17:09:11.453,pod-4,node-vkqxp,Running,update,788m,298Mi
2025-04-24T17:09:11.465,pod-4,node-vkqxp,Running,delete,788m,298Mi
2025-04-24T17:09:13.888,pod-24,,Pending,add,598m,534Mi
2025-04-24T17:09:13.909,pod-24,node-vkqxp,Pending,update,598m,534Mi
2025-04-24T17:09:13.920,pod-24,node-vkqxp,Running,update,598m,534Mi
2025-04-24T17:09:14.040,pod-24,node-vkqxp,Running,update,598m,534Mi
2025-04-24T17:09:14.298,pod-18,node-vkqxp,Pending,update,1044m,752Mi
2025-04-24T17:09:14.310,pod-18,node-vkqxp,Running,update,1044m,752Mi
2025-04-24T17:09:14.437,pod-18,node-vkqxp,Running,update,1044m,752Mi
2025-04-24T17:09:14.923,pod-19,node-vkqxp,Running,update,746m,130Mi
2025-04-24T17:09:14.931,pod-19,node-vkqxp,Running,update,746m,130Mi
2025-04-24T17:09:14.939,pod-15,node-vkqxp,Running,update,589m,774Mi
2025-04-24T17:09:14.940,pod-19,node-vkqxp,Running,delete,746m,130Mi
2025-04-24T17:09:14.954,pod-15,node-vkqxp,Running,update,589m,774Mi
2025-04-24T17:09:14.954,pod-15,node-vkqxp,Running,delete,589m,774Mi
2025-04-24T17:09:15.852,pod-25,,Pending,add,831m,798Mi
2025-04-24T17:09:15.865,pod-25,node-vkqxp,Pending,update,831m,798Mi
2025-04-24T17:09:15.871,pod-25,node-vkqxp,Running,update,831m,798Mi
2025-04-24T17:09:16.002,pod-25,node-vkqxp,Running,update,831m,798Mi
2025-04-24T17:09:16.865,pod-26,,Pending,add,1192m,749Mi
2025-04-24T17:09:16.865,pod-27,,Pending,add,1289m,408Mi
2025-04-24T17:09:16.877,pod-26,,Pending,update,1192m,749Mi
2025-04-24T17:09:16.888,pod-27,,Pending,update,1289m,408Mi
2025-04-24T17:09:16.893,pod-26,,Pending,update,1192m,749Mi
2025-04-24T17:09:17.121,pod-27,,Pending,update,1289m,408Mi
2025-04-24T17:09:17.273,pod-11,node-vkqxp,Running,update,506m,381Mi
2025-04-24T17:09:17.288,pod-11,node-vkqxp,Running,update,506m,381Mi
2025-04-24T17:09:17.288,pod-13,node-tg96x,Running,update,1198m,654Mi
2025-04-24T17:09:17.288,pod-11,node-vkqxp,Running,delete,506m,381Mi
2025-04-24T17:09:17.297,pod-13,node-tg96x,Running,update,1198m,654Mi
2025-04-24T17:09:17.313,pod-13,node-tg96x,Running,delete,1198m,654Mi
2025-04-24T17:09:18.302,pod-26,node-tg96x,Pending,update,1192m,749Mi
2025-04-24T17:09:18.316,pod-26,node-tg96x,Running,update,1192m,749Mi
2025-04-24T17:09:18.360,pod-17,node-tg96x,Running,update,393m,325Mi
2025-04-24T17:09:18.376,pod-17,node-tg96x,Running,update,393m,325Mi
2025-04-24T17:09:18.376,pod-17,node-tg96x,Running,delete,393m,325Mi
2025-04-24T17:09:18.731,pod-26,node-tg96x,Running,update,1192m,749Mi
2025-04-24T17:09:18.852,pod-28,,Pending,add,1260m,549Mi
2025-04-24T17:09:18.856,pod-30,,Pending,add,470m,258Mi
2025-04-24T17:09:18.862,pod-29,,Pending,add,432m,247Mi
2025-04-24T17:09:18.881,pod-28,,Pending,update,1260m,549Mi
2025-04-24T17:09:18.894,pod-30,node-vkqxp,Pending,update,470m,258Mi
2025-04-24T17:09:18.894,pod-29,node-vkqxp,Pending,update,432m,247Mi
2025-04-24T17:09:18.910,pod-30,node-vkqxp,Running,update,470m,258Mi
2025-04-24T17:09:18.910,pod-29,node-vkqxp,Running,update,432m,247Mi
2025-04-24T17:09:19.925,pod-28,,Pending,update,1260m,549Mi
2025-04-24T17:09:20.331,pod-30,node-vkqxp,Running,update,470m,258Mi
2025-04-24T17:09:20.729,pod-29,node-vkqxp,Running,update,432m,247Mi
2025-04-24T17:09:22.871,pod-31,,Pending,add,1068m,1226Mi
2025-04-24T17:09:22.898,pod-31,,Pending,update,1068m,1226Mi
2025-04-24T17:09:22.930,pod-31,,Pending,update,1068m,1226Mi
2025-04-24T17:09:22.937,pod-30,node-vkqxp,Running,update,470m,258Mi
2025-04-24T17:09:22.951,pod-30,node-vkqxp,Running,update,470m,258Mi
2025-04-24T17:09:22.963,pod-30,node-vkqxp,Running,delete,470m,258Mi
2025-04-24T17:09:28.900,pod-32,,Pending,add,811m,481Mi
2025-04-24T17:09:28.919,pod-32,,Pending,update,811m,481Mi
2025-04-24T17:09:28.938,pod-32,,Pending,update,811m,481Mi
2025-04-24T17:09:31.340,pod-26,node-tg96x,Running,update,1192m,749Mi
2025-04-24T17:09:31.363,pod-26,node-tg96x,Running,update,1192m,749Mi
2025-04-24T17:09:31.381,pod-26,node-tg96x,Running,delete,1192m,749Mi
2025-04-24T17:09:31.389,pod-28,node-tg96x,Pending,update,1260m,549Mi
2025-04-24T17:09:31.413,pod-28,node-tg96x,Running,update,1260m,549Mi
2025-04-24T17:09:31.429,pod-28,node-tg96x,Running,update,1260m,549Mi
2025-04-24T17:09:32.937,pod-24,node-vkqxp,Running,update,598m,534Mi
2025-04-24T17:09:32.948,pod-24,node-vkqxp,Running,update,598m,534Mi
2025-04-24T17:09:32.955,pod-24,node-vkqxp,Running,delete,598m,534Mi
2025-04-24T17:09:33.326,pod-32,node-vkqxp,Pending,update,811m,481Mi
2025-04-24T17:09:33.339,pod-32,node-vkqxp,Running,update,811m,481Mi
2025-04-24T17:09:33.351,pod-32,node-vkqxp,Running,update,811m,481Mi
2025-04-24T17:09:33.852,pod-33,,Pending,add,783m,421Mi
2025-04-24T17:09:33.866,pod-33,,Pending,update,783m,421Mi
2025-04-24T17:09:33.878,pod-33,,Pending,update,783m,421Mi
2025-04-24T17:09:33.926,pod-29,node-vkqxp,Running,update,432m,247Mi
2025-04-24T17:09:33.940,pod-29,node-vkqxp,Running,update,432m,247Mi
2025-04-24T17:09:33.950,pod-22,node-vkqxp,Running,update,515m,684Mi
2025-04-24T17:09:33.960,pod-29,node-vkqxp,Running,delete,432m,247Mi
2025-04-24T17:09:33.966,pod-22,node-vkqxp,Running,update,515m,684Mi
2025-04-24T17:09:33.982,pod-22,node-vkqxp,Running,delete,515m,684Mi
2025-04-24T17:09:35.335,pod-33,node-vkqxp,Pending,update,783m,421Mi
2025-04-24T17:09:35.369,pod-33,node-vkqxp,Running,update,783m,421Mi
2025-04-24T17:09:35.395,pod-33,node-vkqxp,Running,update,783m,421Mi
2025-04-24T17:09:36.051,pod-20,node-tg96x,Running,update,1319m,115Mi
2025-04-24T17:09:36.068,pod-20,node-tg96x,Running,update,1319m,115Mi
2025-04-24T17:09:36.068,pod-20,node-tg96x,Running,delete,1319m,115Mi
2025-04-24T17:09:36.355,pod-18,node-vkqxp,Running,update,1044m,752Mi
2025-04-24T17:09:36.388,pod-31,node-tg96x,Pending,update,1068m,1226Mi
2025-04-24T17:09:36.388,pod-18,node-vkqxp,Running,update,1044m,752Mi
2025-04-24T17:09:36.420,pod-18,node-vkqxp,Running,delete,1044m,752Mi
2025-04-24T17:09:36.444,pod-31,node-tg96x,Running,update,1068m,1226Mi
2025-04-24T17:09:36.562,pod-31,node-tg96x,Running,update,1068m,1226Mi
2025-04-24T17:09:38.344,pod-16,node-tg96x,Running,update,714m,690Mi
2025-04-24T17:09:38.386,pod-16,node-tg96x,Running,update,714m,690Mi
2025-04-24T17:09:38.395,pod-16,node-tg96x,Running,delete,714m,690Mi
2025-04-24T17:09:38.859,pod-34,,Pending,add,658m,312Mi
2025-04-24T17:09:38.877,pod-34,node-vkqxp,Pending,update,658m,312Mi
2025-04-24T17:09:38.901,pod-34,node-vkqxp,Running,update,658m,312Mi
2025-04-24T17:09:39.023,pod-34,node-vkqxp,Running,update,658m,312Mi
2025-04-24T17:09:39.851,pod-35,,Pending,add,1368m,377Mi
2025-04-24T17:09:39.880,pod-35,,Pending,update,1368m,377Mi
2025-04-24T17:09:39.899,pod-35,,Pending,update,1368m,377Mi
2025-04-24T17:09:42.343,pod-23,node-tg96x,Pending,update,1101m,462Mi
2025-04-24T17:09:42.366,pod-23,node-tg96x,Running,update,1101m,462Mi
2025-04-24T17:09:42.490,pod-23,node-tg96x,Running,update,1101m,462Mi
2025-04-24T17:09:44.986,pod-21,node-tg96x,Running,update,374m,330Mi
2025-04-24T17:09:45.025,pod-21,node-tg96x,Running,update,374m,330Mi
2025-04-24T17:09:45.026,pod-21,node-tg96x,Running,delete,374m,330Mi
2025-04-24T17:09:49.939,pod-36,,Pending,add,811m,497Mi
2025-04-24T17:09:49.965,pod-36,node-vkqxp,Pending,update,811m,497Mi
2025-04-24T17:09:50.049,pod-36,node-vkqxp,Running,update,811m,497Mi
2025-04-24T17:09:50.176,pod-36,node-vkqxp,Running,update,811m,497Mi
2025-04-24T17:09:50.482,pod-28,node-tg96x,Running,update,1260m,549Mi
2025-04-24T17:09:50.523,pod-28,node-tg96x,Running,update,1260m,549Mi
2025-04-24T17:09:50.523,pod-28,node-tg96x,Running,delete,1260m,549Mi
2025-04-24T17:09:50.568,pod-35,node-tg96x,Pending,update,1368m,377Mi
2025-04-24T17:09:50.602,pod-35,node-tg96x,Running,update,1368m,377Mi
2025-04-24T17:09:50.791,pod-35,node-tg96x,Running,update,1368m,377Mi
2025-04-24T17:09:51.393,pod-32,node-vkqxp,Running,update,811m,481Mi
2025-04-24T17:09:51.429,pod-32,node-vkqxp,Running,update,811m,481Mi
2025-04-24T17:09:51.453,pod-32,node-vkqxp,Running,delete,811m,481Mi
2025-04-24T17:09:51.852,pod-37,,Pending,add,807m,451Mi
2025-04-24T17:09:51.874,pod-37,node-vkqxp,Pending,update,807m,451Mi
2025-04-24T17:09:51.887,pod-37,node-vkqxp,Running,update,807m,451Mi
2025-04-24T17:09:51.903,pod-37,node-vkqxp,Running,update,807m,451Mi
2025-04-24T17:09:56.555,pod-23,node-tg96x,Running,update,1101m,462Mi
2025-04-24T17:09:56.605,pod-23,node-tg96x,Running,update,1101m,462Mi
2025-04-24T17:09:56.617,pod-23,node-tg96x,Running,delete,1101m,462Mi
2025-04-24T17:09:59.877,pod-38,,Pending,add,697m,218Mi
2025-04-24T17:09:59.902,pod-38,node-tg96x,Pending,update,697m,218Mi
2025-04-24T17:09:59.923,pod-38,node-tg96x,Running,update,697m,218Mi
2025-04-24T17:10:00.045,pod-38,node-tg96x,Running,update,697m,218Mi
2025-04-24T17:10:00.872,pod-39,,Pending,add,590m,191Mi
2025-04-24T17:10:00.881,pod-39,node-tg96x,Pending,update,590m,191Mi
2025-04-24T17:10:00.887,pod-39,node-tg96x,Running,update,590m,191Mi
2025-04-24T17:10:01.028,pod-39,node-tg96x,Running,update,590m,191Mi
2025-04-24T17:10:01.458,pod-31,node-tg96x,Running,update,1068m,1226Mi
2025-04-24T17:10:01.482,pod-31,node-tg96x,Running,update,1068m,1226Mi
2025-04-24T17:10:01.489,pod-31,node-tg96x,Running,delete,1068m,1226Mi
2025-04-24T17:10:03.403,pod-27,node-tg96x,Pending,update,1289m,408Mi
2025-04-24T17:10:03.466,pod-27,node-tg96x,Running,update,1289m,408Mi
2025-04-24T17:10:03.595,pod-27,node-tg96x,Running,update,1289m,408Mi
2025-04-24T17:10:03.849,pod-40,,Pending,add,1215m,251Mi
2025-04-24T17:10:03.872,pod-40,,Pending,update,1215m,251Mi
2025-04-24T17:10:03.897,pod-40,,Pending,update,1215m,251Mi
2025-04-24T17:10:05.396,pod-33,node-vkqxp,Running,update,783m,421Mi
2025-04-24T17:10:05.415,pod-33,node-vkqxp,Running,update,783m,421Mi
2025-04-24T17:10:05.415,pod-33,node-vkqxp,Running,delete,783m,421Mi
2025-04-24T17:10:07.920,pod-41,,Pending,add,1103m,727Mi
2025-04-24T17:10:08.010,pod-41,,Pending,update,1103m,727Mi
2025-04-24T17:10:08.045,pod-41,,Pending,update,1103m,727Mi
2025-04-24T17:10:08.720,pod-35,node-tg96x,Running,update,1368m,377Mi
2025-04-24T17:10:08.803,pod-35,node-tg96x,Running,update,1368m,377Mi
2025-04-24T17:10:08.847,pod-35,node-tg96x,Running,delete,1368m,377Mi
2025-04-24T17:10:08.893,pod-42,,Pending,add,1179m,256Mi
2025-04-24T17:10:08.927,pod-42,node-tg96x,Pending,update,1179m,256Mi
2025-04-24T17:10:08.982,pod-43,,Pending,add,1031m,633Mi
2025-04-24T17:10:09.024,pod-42,node-tg96x,Running,update,1179m,256Mi
2025-04-24T17:10:09.045,pod-43,,Pending,update,1031m,633Mi
2025-04-24T17:10:09.157,pod-42,node-tg96x,Running,update,1179m,256Mi
2025-04-24T17:10:09.239,pod-43,,Pending,update,1031m,633Mi
2025-04-24T17:10:09.929,pod-44,,Pending,add,1443m,494Mi
2025-04-24T17:10:10.241,pod-44,,Pending,update,1443m,494Mi
2025-04-24T17:10:10.303,pod-44,,Pending,update,1443m,494Mi
2025-04-24T17:10:10.908,pod-25,node-vkqxp,Running,update,831m,798Mi
2025-04-24T17:10:10.967,pod-25,node-vkqxp,Running,update,831m,798Mi
2025-04-24T17:10:10.991,pod-25,node-vkqxp,Running,delete,831m,798Mi
2025-04-24T17:10:11.424,pod-41,node-vkqxp,Pending,update,1103m,727Mi
2025-04-24T17:10:11.461,pod-41,node-vkqxp,Running,update,1103m,727Mi
2025-04-24T17:10:11.600,pod-41,node-vkqxp,Running,update,1103m,727Mi
2025-04-24T17:10:11.860,pod-45,,Pending,add,1314m,55Mi
2025-04-24T17:10:11.870,pod-45,,Pending,update,1314m,55Mi
2025-04-24T17:10:11.882,pod-45,,Pending,update,1314m,55Mi
2025-04-24T17:10:14.864,pod-46,,Pending,add,851m,601Mi
2025-04-24T17:10:14.906,pod-46,,Pending,update,851m,601Mi
2025-04-24T17:10:14.936,pod-46,,Pending,update,851m,601Mi
2025-04-24T17:10:15.914,pod-37,node-vkqxp,Running,update,807m,451Mi
2025-04-24T17:10:15.928,pod-37,node-vkqxp,Running,update,807m,451Mi
2025-04-24T17:10:15.946,pod-37,node-vkqxp,Running,delete,807m,451Mi
2025-04-24T17:10:16.026,pod-45,node-vkqxp,Pending,update,1314m,55Mi
2025-04-24T17:10:16.068,pod-45,node-vkqxp,Running,update,1314m,55Mi
2025-04-24T17:10:16.190,pod-45,node-vkqxp,Running,update,1314m,55Mi
2025-04-24T17:10:18.506,pod-41,node-vkqxp,Running,update,1103m,727Mi
2025-04-24T17:10:18.506,pod-41,node-vkqxp,Running,update,1103m,727Mi
2025-04-24T17:10:18.512,pod-41,node-vkqxp,Running,delete,1103m,727Mi
2025-04-24T17:10:18.526,pod-46,node-vkqxp,Pending,update,851m,601Mi
2025-04-24T17:10:18.539,pod-46,node-vkqxp,Running,update,851m,601Mi
2025-04-24T17:10:18.665,pod-46,node-vkqxp,Running,update,851m,601Mi
2025-04-24T17:10:18.842,pod-47,,Pending,add,1131m,462Mi
2025-04-24T17:10:18.850,pod-47,,Pending,update,1131m,462Mi
2025-04-24T17:10:18.861,pod-47,,Pending,update,1131m,462Mi
2025-04-24T17:10:19.494,pod-27,node-tg96x,Running,update,1289m,408Mi
2025-04-24T17:10:19.504,pod-27,node-tg96x,Running,update,1289m,408Mi
2025-04-24T17:10:19.509,pod-27,node-tg96x,Running,delete,1289m,408Mi
2025-04-24T17:10:20.440,pod-40,node-tg96x,Pending,update,1215m,251Mi
2025-04-24T17:10:20.453,pod-40,node-tg96x,Running,update,1215m,251Mi
2025-04-24T17:10:20.481,pod-40,node-tg96x,Running,update,1215m,251Mi
2025-04-24T17:10:21.855,pod-49,,Pending,add,423m,390Mi
2025-04-24T17:10:21.865,pod-48,,Pending,add,417m,515Mi
2025-04-24T17:10:21.873,pod-49,,Pending,update,423m,390Mi
2025-04-24T17:10:21.884,pod-48,,Pending,update,417m,515Mi
2025-04-24T17:10:21.893,pod-49,,Pending,update,423m,390Mi
2025-04-24T17:10:21.900,pod-48,,Pending,update,417m,515Mi
2025-04-24T17:10:22.949,pod-38,node-tg96x,Running,update,697m,218Mi
2025-04-24T17:10:22.955,pod-38,node-tg96x,Running,update,697m,218Mi
2025-04-24T17:10:22.968,pod-38,node-tg96x,Running,delete,697m,218Mi
2025-04-24T17:10:23.447,pod-49,node-tg96x,Pending,update,423m,390Mi
