timestamp,memory,pods,cpu
2025-04-29T18:01:48.030,8589934592000,110000,4000
2025-04-29T18:01:48.045,8589934592000,110000,4000
2025-04-29T18:01:48.219,8589934592000,110000,4000
2025-04-29T18:01:53.235,7516192768000,110000,2000
2025-04-29T18:02:58.075,4294967296000,110000,1200
2025-04-29T18:03:53.462,5368709120000,110000,3200
2025-04-29T18:04:58.137,8589934592000,110000,4000
2025-04-29T18:04:58.139,8589934592000,110000,4000
