timestamp,memory,cpu
2025-04-29T18:19:43.612,0.00,0.00
2025-04-29T18:19:43.690,0.00,0.00
2025-04-29T18:19:53.643,0.12,0.38
2025-04-29T18:20:48.674,0.38,0.62
2025-04-29T18:21:53.704,0.25,0.25
2025-04-29T18:22:48.737,0.00,0.00
2025-04-29T18:22:53.696,0.00,0.00
