timestamp,pods,cpu,memory
2025-04-29T18:19:43.612,110000,4000,8589934592000
2025-04-29T18:19:43.617,110000,4000,8589934592000
2025-04-29T18:19:43.747,110000,4000,8589934592000
2025-04-29T18:19:48.752,110000,2000,7516192768000
2025-04-29T18:20:53.646,110000,1200,4294967296000
2025-04-29T18:21:48.837,110000,3200,5368709120000
2025-04-29T18:22:53.695,110000,4000,8589934592000
2025-04-29T18:22:53.696,110000,4000,8589934592000
