timestamp,cpu,memory,pods
2025-04-29T18:19:43.612,2000,17179869184000,110000
2025-04-29T18:19:43.707,2000,17179869184000,110000
2025-04-29T18:20:18.707,1500,12884901888000,110000
2025-04-29T18:20:23.639,1000,6442450944000,110000
2025-04-29T18:22:18.785,1500,10737418240000,110000
2025-04-29T18:22:23.686,2000,17179869184000,110000
2025-04-29T18:22:53.696,2000,17179869184000,110000
