timestamp,cpu,memory
2025-04-29T18:08:25.618,0.00,0.00
2025-04-29T18:08:25.626,0.00,0.00
2025-04-29T18:08:25.741,0.00,0.00
2025-04-29T18:09:00.687,0.25,0.25
2025-04-29T18:09:13.301,0.50,0.62
2025-04-29T18:11:00.768,0.25,0.38
2025-04-29T18:11:13.402,0.00,0.00
2025-04-29T18:11:35.738,0.00,0.00
