timestamp,pod_name,node_name,phase,event_type,cpu_req,mem_req
2025-04-18T21:55:09.438,pod-61,node-tg96x,Running,update,378m,243Mi
2025-04-18T21:55:09.445,pod-61,node-tg96x,Running,update,378m,243Mi
2025-04-18T21:55:09.447,pod-61,node-tg96x,Running,delete,378m,243Mi
2025-04-18T21:55:10.129,pod-68,node-tg96x,Pending,update,563m,337Mi
2025-04-18T21:55:10.141,pod-68,node-tg96x,Running,update,563m,337Mi
2025-04-18T21:55:10.274,pod-68,node-tg96x,Running,update,563m,337Mi
2025-04-18T21:55:12.102,pod-42,node-tg96x,Running,update,1179m,256Mi
2025-04-18T21:55:12.137,pod-42,node-tg96x,Running,update,1179m,256Mi
2025-04-18T21:55:12.137,pod-42,node-tg96x,Running,delete,1179m,256Mi
2025-04-18T21:55:12.402,pod-64,node-vkqxp,Running,update,1326m,126Mi
2025-04-18T21:55:12.413,pod-64,node-vkqxp,Running,update,1326m,126Mi
2025-04-18T21:55:12.418,pod-64,node-vkqxp,Running,delete,1326m,126Mi
2025-04-18T21:55:13.148,pod-62,node-vkqxp,Pending,update,1222m,92Mi
2025-04-18T21:55:13.158,pod-62,node-vkqxp,Running,update,1222m,92Mi
2025-04-18T21:55:13.166,pod-62,node-vkqxp,Running,update,1222m,92Mi
2025-04-18T21:55:13.348,pod-69,,Pending,add,1886m,360Mi
2025-04-18T21:55:13.356,pod-69,,Pending,update,1886m,360Mi
2025-04-18T21:55:13.367,pod-69,,Pending,update,1886m,360Mi
2025-04-18T21:55:14.126,pod-54,node-vkqxp,Running,update,665m,514Mi
2025-04-18T21:55:14.136,pod-54,node-vkqxp,Running,update,665m,514Mi
2025-04-18T21:55:14.139,pod-54,node-vkqxp,Running,delete,665m,514Mi
2025-04-18T21:55:14.351,pod-70,,Pending,add,736m,371Mi
2025-04-18T21:55:14.369,pod-70,node-tg96x,Pending,update,736m,371Mi
2025-04-18T21:55:14.376,pod-70,node-tg96x,Running,update,736m,371Mi
2025-04-18T21:55:14.500,pod-70,node-tg96x,Running,update,736m,371Mi
2025-04-18T21:55:15.358,pod-71,,Pending,add,609m,211Mi
2025-04-18T21:55:15.370,pod-71,node-vkqxp,Pending,update,609m,211Mi
2025-04-18T21:55:15.374,pod-71,node-vkqxp,Running,update,609m,211Mi
2025-04-18T21:55:15.384,pod-71,node-vkqxp,Running,update,609m,211Mi
2025-04-18T21:55:16.108,pod-56,node-tg96x,Running,update,1186m,605Mi
2025-04-18T21:55:16.112,pod-56,node-tg96x,Running,update,1186m,605Mi
2025-04-18T21:55:16.121,pod-56,node-tg96x,Running,delete,1186m,605Mi
2025-04-18T21:55:16.394,pod-65,node-vkqxp,Running,update,553m,446Mi
2025-04-18T21:55:16.406,pod-65,node-vkqxp,Running,update,553m,446Mi
2025-04-18T21:55:16.410,pod-65,node-vkqxp,Running,delete,553m,446Mi
2025-04-18T21:55:18.150,pod-57,node-tg96x,Pending,update,965m,354Mi
2025-04-18T21:55:18.160,pod-57,node-tg96x,Running,update,965m,354Mi
2025-04-18T21:55:18.172,pod-57,node-tg96x,Running,update,965m,354Mi
2025-04-18T21:55:19.351,pod-72,,Pending,add,370m,305Mi
2025-04-18T21:55:19.369,pod-72,node-vkqxp,Pending,update,370m,305Mi
2025-04-18T21:55:19.374,pod-72,node-vkqxp,Running,update,370m,305Mi
2025-04-18T21:55:19.505,pod-72,node-vkqxp,Running,update,370m,305Mi
2025-04-18T21:55:20.161,pod-68,node-tg96x,Running,update,563m,337Mi
2025-04-18T21:55:20.168,pod-68,node-tg96x,Running,update,563m,337Mi
2025-04-18T21:55:20.170,pod-68,node-tg96x,Running,delete,563m,337Mi
2025-04-18T21:55:23.159,pod-67,node-tg96x,Pending,update,875m,569Mi
2025-04-18T21:55:23.165,pod-67,node-tg96x,Running,update,875m,569Mi
2025-04-18T21:55:23.175,pod-67,node-tg96x,Running,update,875m,569Mi
2025-04-18T21:55:25.397,pod-59,node-tg96x,Running,update,227m,385Mi
2025-04-18T21:55:25.410,pod-59,node-tg96x,Running,update,227m,385Mi
2025-04-18T21:55:25.413,pod-59,node-tg96x,Running,delete,227m,385Mi
2025-04-18T21:55:26.168,pod-62,node-vkqxp,Running,update,1222m,92Mi
2025-04-18T21:55:26.174,pod-62,node-vkqxp,Running,update,1222m,92Mi
2025-04-18T21:55:26.176,pod-62,node-vkqxp,Running,delete,1222m,92Mi
2025-04-18T21:55:26.353,pod-73,,Pending,add,1354m,951Mi
2025-04-18T21:55:26.362,pod-73,node-vkqxp,Pending,update,1354m,951Mi
2025-04-18T21:55:26.368,pod-73,node-vkqxp,Running,update,1354m,951Mi
2025-04-18T21:55:26.499,pod-73,node-vkqxp,Running,update,1354m,951Mi
2025-04-18T21:55:28.451,pod-60,node-tg96x,Running,update,754m,156Mi
2025-04-18T21:55:28.463,pod-60,node-tg96x,Running,update,754m,156Mi
2025-04-18T21:55:28.465,pod-60,node-tg96x,Running,delete,754m,156Mi
2025-04-18T21:55:29.166,pod-55,node-tg96x,Pending,update,935m,468Mi
2025-04-18T21:55:29.178,pod-55,node-tg96x,Running,update,935m,468Mi
2025-04-18T21:55:29.192,pod-55,node-tg96x,Running,update,935m,468Mi
2025-04-18T21:55:30.350,pod-74,,Pending,add,1191m,838Mi
2025-04-18T21:55:30.368,pod-74,,Pending,update,1191m,838Mi
2025-04-18T21:55:30.377,pod-74,,Pending,update,1191m,838Mi
2025-04-18T21:55:31.178,pod-57,node-tg96x,Running,update,965m,354Mi
2025-04-18T21:55:31.187,pod-57,node-tg96x,Running,update,965m,354Mi
2025-04-18T21:55:31.193,pod-57,node-tg96x,Running,delete,965m,354Mi
2025-04-18T21:55:32.175,pod-74,node-tg96x,Pending,update,1191m,838Mi
2025-04-18T21:55:32.186,pod-74,node-tg96x,Running,update,1191m,838Mi
2025-04-18T21:55:32.319,pod-74,node-tg96x,Running,update,1191m,838Mi
2025-04-18T21:55:32.343,pod-75,,Pending,add,630m,444Mi
2025-04-18T21:55:32.351,pod-75,,Pending,update,630m,444Mi
2025-04-18T21:55:32.361,pod-75,,Pending,update,630m,444Mi
2025-04-18T21:55:32.383,pod-70,node-tg96x,Running,update,736m,371Mi
2025-04-18T21:55:32.394,pod-70,node-tg96x,Running,update,736m,371Mi
2025-04-18T21:55:32.394,pod-70,node-tg96x,Running,delete,736m,371Mi
2025-04-18T21:55:33.161,pod-66,node-vkqxp,Running,update,766m,740Mi
2025-04-18T21:55:33.169,pod-66,node-vkqxp,Running,update,766m,740Mi
2025-04-18T21:55:33.178,pod-66,node-vkqxp,Running,delete,766m,740Mi
2025-04-18T21:55:34.183,pod-75,node-tg96x,Pending,update,630m,444Mi
2025-04-18T21:55:34.190,pod-75,node-tg96x,Running,update,630m,444Mi
2025-04-18T21:55:34.203,pod-75,node-tg96x,Running,update,630m,444Mi
2025-04-18T21:55:35.355,pod-76,,Pending,add,1082m,361Mi
2025-04-18T21:55:35.370,pod-76,,Pending,update,1082m,361Mi
2025-04-18T21:55:35.379,pod-76,,Pending,update,1082m,361Mi
2025-04-18T21:55:36.189,pod-67,node-tg96x,Running,update,875m,569Mi
2025-04-18T21:55:36.200,pod-67,node-tg96x,Running,update,875m,569Mi
2025-04-18T21:55:36.207,pod-67,node-tg96x,Running,delete,875m,569Mi
2025-04-18T21:55:37.187,pod-76,node-tg96x,Pending,update,1082m,361Mi
