timestamp,cpu,memory
2025-04-18T21:52:25.422,0,0
2025-04-18T21:52:27.560,1321,864026624000
2025-04-18T21:52:33.447,2289,1017118720000
2025-04-18T21:52:34.400,3413,1453326336000
2025-04-18T21:52:35.716,2092,589299712000
2025-04-18T21:52:37.029,3255,1115684864000
2025-04-18T21:52:38.796,3255,1115684864000
2025-04-18T21:52:42.383,3761,1515192320000
2025-04-18T21:52:48.458,2637,1078984704000
2025-04-18T21:52:49.491,1669,925892608000
2025-04-18T21:52:52.059,2867,1611661312000
2025-04-18T21:52:53.382,2992,1825570816000
2025-04-18T21:52:54.376,3581,2637168640000
2025-04-18T21:53:02.896,3974,2977955840000
2025-04-18T21:53:05.102,2811,2451570688000
2025-04-18T21:53:05.361,3557,2587885568000
2025-04-18T21:53:06.379,3931,2933915648000
2025-04-18T21:53:06.412,3806,2720006144000
2025-04-18T21:53:18.412,3060,2583691264000
2025-04-18T21:53:18.412,2471,1772093440000
2025-04-18T21:53:19.379,3302,2608857088000
2025-04-18T21:53:19.408,2796,2209349632000
2025-04-18T21:53:20.111,1598,1523580928000
2025-04-18T21:53:20.372,2790,2308964352000
2025-04-18T21:53:21.892,3834,3097493504000
2025-04-18T21:53:24.984,3441,2756706304000
2025-04-18T21:53:33.429,2249,1971322880000
2025-04-18T21:53:34.607,3538,2399141888000
2025-04-18T21:53:43.939,2494,1610612736000
2025-04-18T21:53:44.621,3862,2005925888000
2025-04-18T21:53:48.435,3488,1659895808000
2025-04-18T21:53:50.784,2199,1232076800000
2025-04-18T21:53:53.453,3010,1753219072000
2025-04-18T21:53:55.445,3817,2226126848000
2025-04-18T21:54:02.664,2449,1830813696000
2025-04-18T21:54:02.796,3107,2157969408000
2025-04-18T21:54:03.374,3804,2386558976000
2025-04-18T21:54:14.419,2973,1549795328000
2025-04-18T21:54:18.377,3824,2179989504000
2025-04-18T21:54:19.546,3017,1707081728000
2025-04-18T21:54:25.376,3440,2116026368000
2025-04-18T21:54:25.376,3857,2656043008000
2025-04-18T21:54:26.397,3160,2427453440000
2025-04-18T21:54:27.400,2309,1797259264000
2025-04-18T21:54:30.520,1498,1276116992000
2025-04-18T21:54:31.080,2677,1544552448000
2025-04-18T21:54:31.096,3991,1602224128000
2025-04-18T21:54:47.137,2677,1544552448000
2025-04-18T21:54:47.832,2019,1217396736000
2025-04-18T21:54:48.089,3205,1851785216000
2025-04-18T21:54:52.377,3432,2255486976000
2025-04-18T21:54:52.405,3810,2510290944000
2025-04-18T21:54:53.423,3387,2101346304000
2025-04-18T21:54:56.421,2970,1561329664000
2025-04-18T21:54:56.430,3724,1724907520000
2025-04-18T21:55:09.447,3346,1470103552000
2025-04-18T21:55:10.129,3909,1823473664000
2025-04-18T21:55:12.137,2730,1555038208000
2025-04-18T21:55:14.369,3466,1944059904000
2025-04-18T21:55:16.121,2280,1309671424000
2025-04-18T21:55:18.150,3245,1680867328000
2025-04-18T21:55:20.170,2682,1327497216000
2025-04-18T21:55:23.159,3557,1924136960000
2025-04-18T21:55:25.413,3330,1520435200000
2025-04-18T21:55:28.465,2576,1356857344000
2025-04-18T21:55:29.166,3511,1847590912000
2025-04-18T21:55:31.193,2546,1476395008000
2025-04-18T21:55:32.175,3737,2355101696000
2025-04-18T21:55:32.394,3001,1966080000000
2025-04-18T21:55:34.183,3631,2431647744000
2025-04-18T21:55:36.207,2756,1835008000000
2025-04-18T21:55:37.187,3838,2213543936000
2025-04-18T21:55:39.215,2647,1334837248000
2025-04-18T21:55:39.366,3285,1898971136000
2025-04-18T21:55:44.468,2647,1334837248000
2025-04-18T21:55:45.273,1565,956301312000
2025-04-18T21:55:46.216,2726,1368391680000
2025-04-18T21:55:49.363,3519,1946157056000
2025-04-18T21:56:00.283,2358,1534066688000
2025-04-18T21:56:00.293,3943,2241855488000
2025-04-18T21:56:03.254,3008,1751121920000
2025-04-18T21:56:04.218,2378,1285554176000
2025-04-18T21:56:04.359,3390,2129657856000
2025-04-18T21:56:04.394,2597,1551892480000
2025-04-18T21:56:05.251,3631,1756364800000
2025-04-18T21:56:09.338,2046,1048576000000
2025-04-18T21:56:09.360,3205,1524629504000
2025-04-18T21:56:09.377,2171,1320157184000
2025-04-18T21:56:10.242,3413,2182086656000
2025-04-18T21:56:14.385,2401,1337982976000
2025-04-18T21:56:15.261,3393,1587544064000
2025-04-18T21:56:18.313,2401,1337982976000
2025-04-18T21:56:18.328,3746,1399848960000
2025-04-18T21:56:28.295,2504,537919488000
2025-04-18T21:56:28.396,1345,61865984000
2025-04-18T21:56:29.288,2689,383778816000
2025-04-18T21:56:31.343,3218,613416960000
2025-04-18T21:56:32.292,3917,1318060032000
2025-04-18T21:56:39.341,2573,996147200000
2025-04-18T21:56:44.368,1228,934281216000
2025-04-18T21:56:57.381,699,704643072000
2025-04-18T21:56:59.357,0,0
2025-04-18T21:56:59.358,0,0
