timestamp,cpu,memory
2025-04-24T14:12:30.139,0,0
2025-04-24T14:12:33.148,1006,536870912000
2025-04-24T14:12:38.194,1974,689963008000
2025-04-24T14:12:38.216,3301,1155530752000
2025-04-24T14:12:41.201,2295,618659840000
2025-04-24T14:12:44.139,2886,876609536000
2025-04-24T14:12:46.140,3554,1215299584000
2025-04-24T14:12:49.325,2227,749731840000
2025-04-24T14:12:50.154,2709,1189085184000
2025-04-24T14:12:50.162,3907,1874853888000
2025-04-24T14:12:54.315,2939,1721761792000
2025-04-24T14:12:58.299,3064,1935671296000
2025-04-24T14:12:59.238,3653,2747269120000
2025-04-24T14:13:03.175,3062,2489319424000
2025-04-24T14:13:06.443,3776,3212836864000
2025-04-24T14:13:11.355,3651,2998927360000
2025-04-24T14:13:18.216,2983,2660237312000
2025-04-24T14:13:18.271,1785,1974468608000
2025-04-24T14:13:18.459,2531,2110783488000
2025-04-24T14:13:20.245,2049,1671430144000
2025-04-24T14:13:22.142,2647,2231369728000
2025-04-24T14:13:22.471,3748,2715811840000
2025-04-24T14:13:23.322,3159,1904214016000
2025-04-24T14:13:24.132,3990,2740977664000
2025-04-24T14:13:31.528,3244,2604662784000
2025-04-24T14:13:36.497,3676,2863661056000
2025-04-24T14:13:36.578,2575,2379218944000
2025-04-24T14:13:36.587,3643,3664773120000
2025-04-24T14:13:41.181,3045,3104833536000
2025-04-24T14:13:42.120,3828,3546284032000
2025-04-24T14:13:43.491,3114,2822766592000
2025-04-24T14:13:47.132,3772,3149922304000
2025-04-24T14:13:51.604,3340,2890924032000
2025-04-24T14:14:01.631,2272,1605369856000
2025-04-24T14:14:04.537,3532,2181038080000
2025-04-24T14:14:12.162,2749,1739587584000
2025-04-24T14:14:13.542,3964,2002780160000
2025-04-24T14:14:19.183,3133,1166016512000
2025-04-24T14:14:23.133,3984,1796210688000
2025-04-24T14:14:23.594,2724,1220542464000
2025-04-24T14:14:23.618,3827,1982857216000
2025-04-24T14:14:30.673,2724,1220542464000
2025-04-24T14:14:30.685,3855,1704984576000
2025-04-24T14:14:31.616,2640,1441792000000
2025-04-24T14:14:32.190,1982,1114636288000
2025-04-24T14:14:32.193,1131,484442112000
2025-04-24T14:14:33.586,2310,752877568000
2025-04-24T14:14:34.596,3678,1148190720000
2025-04-24T14:14:39.714,2547,663748608000
2025-04-24T14:14:41.137,3253,1393557504000
2025-04-24T14:14:46.130,3918,1932525568000
2025-04-24T14:14:48.197,3212,1202716672000
2025-04-24T14:14:52.640,1844,807403520000
2025-04-24T14:14:52.671,3005,1513095168000
2025-04-24T14:14:55.622,3940,2003828736000
2025-04-24T14:15:09.740,2779,1298137088000
2025-04-24T14:15:10.170,2114,759169024000
2025-04-24T14:15:10.646,2880,1535115264000
2025-04-24T14:15:11.132,3755,2131755008000
2025-04-24T14:15:14.641,2576,1863319552000
2025-04-24T14:15:15.648,3129,2330984448000
2025-04-24T14:15:19.139,3865,2720006144000
2025-04-24T14:15:24.166,2990,2123366400000
2025-04-24T14:15:29.671,2055,1632632832000
2025-04-24T14:15:29.698,1502,1164967936000
2025-04-24T14:15:31.132,2856,2162163712000
2025-04-24T14:15:35.694,2090,1386217472000
2025-04-24T14:15:36.683,3404,1443889152000
2025-04-24T14:15:37.179,2668,1054867456000
2025-04-24T14:15:39.699,3859,1933574144000
2025-04-24T14:15:46.781,2668,1054867456000
2025-04-24T14:15:47.702,3829,1466957824000
2025-04-24T14:15:52.732,2515,1409286144000
2025-04-24T14:15:53.723,3841,1541406720000
2025-04-24T14:16:01.749,2680,1129316352000
2025-04-24T14:16:02.734,3319,1589641216000
2025-04-24T14:16:03.766,1993,1457520640000
2025-04-24T14:16:05.749,3879,1835008000000
2025-04-24T14:16:09.167,2525,837812224000
2025-04-24T14:16:11.742,3767,1699741696000
2025-04-24T14:16:11.787,3128,1239416832000
2025-04-24T14:16:19.129,3855,1583349760000
2025-04-24T14:16:23.185,3128,1239416832000
2025-04-24T14:16:27.126,3559,1460666368000
2025-04-24T14:16:27.809,1673,1083179008000
2025-04-24T14:16:28.130,2372,1787822080000
2025-04-24T14:16:28.778,3454,2166358016000
2025-04-24T14:16:29.790,2212,1304428544000
2025-04-24T14:16:32.171,1781,1083179008000
2025-04-24T14:16:32.773,3125,1405091840000
2025-04-24T14:16:36.880,2043,1026555904000
2025-04-24T14:16:37.784,3388,1088421888000
2025-04-24T14:16:42.849,2044,766509056000
2025-04-24T14:16:45.800,3448,1948254208000
2025-04-24T14:16:52.838,2044,766509056000
2025-04-24T14:16:55.172,1345,61865984000
2025-04-24T14:17:03.836,0,0
2025-04-24T14:17:03.838,0,0
