timestamp,cpu,memory
2025-04-24T14:12:30.139,0,0
2025-04-24T14:12:32.282,1321,864026624000
2025-04-24T14:12:38.205,2109,1176502272000
2025-04-24T14:12:39.134,3233,1612709888000
2025-04-24T14:12:40.361,1912,748683264000
2025-04-24T14:12:42.160,3075,1275068416000
2025-04-24T14:12:46.145,3492,1605369856000
2025-04-24T14:12:47.174,3998,2004877312000
2025-04-24T14:12:50.246,3581,1674575872000
2025-04-24T14:12:53.216,2457,1238368256000
2025-04-24T14:12:56.168,3495,1506803712000
2025-04-24T14:13:06.452,3888,1847590912000
2025-04-24T14:13:10.205,2725,1321205760000
2025-04-24T14:13:11.135,3240,2038431744000
2025-04-24T14:13:11.142,3614,2384461824000
2025-04-24T14:13:14.250,2576,2116026368000
2025-04-24T14:13:14.268,3895,2236612608000
2025-04-24T14:13:18.314,3107,1924136960000
2025-04-24T14:13:24.197,2601,1524629504000
2025-04-24T14:13:25.134,3793,2310012928000
2025-04-24T14:13:28.511,3400,1969225728000
2025-04-24T14:13:31.486,3870,2239758336000
2025-04-24T14:13:36.578,3400,1969225728000
2025-04-24T14:13:38.176,2208,1183842304000
2025-04-24T14:13:38.500,3019,1688207360000
2025-04-24T14:13:40.325,1700,1567621120000
2025-04-24T14:13:41.492,2989,1995440128000
2025-04-24T14:13:42.194,2474,1278214144000
2025-04-24T14:13:43.500,3518,2066743296000
2025-04-24T14:13:53.192,3144,1720713216000
2025-04-24T14:13:56.539,2333,1216348160000
2025-04-24T14:13:57.545,1044,788529152000
2025-04-24T14:13:58.132,1855,1309671424000
2025-04-24T14:14:00.132,2662,1782579200000
2025-04-24T14:14:05.540,1618,994050048000
2025-04-24T14:14:08.133,2315,1222639616000
2025-04-24T14:14:09.132,2905,1422917632000
2025-04-24T14:14:17.149,3936,2086666240000
2025-04-24T14:14:24.187,3129,1613758464000
2025-04-24T14:14:30.134,3552,2022703104000
2025-04-24T14:14:30.144,3969,2562719744000
2025-04-24T14:14:31.176,3272,2334130176000
2025-04-24T14:14:35.178,2461,1812987904000
2025-04-24T14:14:36.593,3904,2330984448000
2025-04-24T14:14:38.163,3314,2130706432000
2025-04-24T14:14:39.194,2283,1466957824000
2025-04-24T14:14:39.601,2984,1910505472000
2025-04-24T14:14:41.145,3630,2030043136000
2025-04-24T14:14:52.640,2187,1512046592000
2025-04-24T14:14:52.658,3373,2146435072000
2025-04-24T14:14:57.187,3751,2401239040000
2025-04-24T14:14:57.198,3978,2804940800000
2025-04-24T14:14:58.194,3555,2395996160000
2025-04-24T14:15:01.193,3138,1855979520000
2025-04-24T14:15:04.637,3834,2485125120000
2025-04-24T14:15:12.641,3133,2041577472000
2025-04-24T14:15:13.138,3696,2394947584000
2025-04-24T14:15:13.683,3000,1765801984000
2025-04-24T14:15:14.288,2622,1510998016000
2025-04-24T14:15:14.641,3844,1607467008000
2025-04-24T14:15:20.724,2658,973078528000
2025-04-24T14:15:21.666,3267,1194328064000
2025-04-24T14:15:23.174,2704,840957952000
2025-04-24T14:15:23.667,3458,1004535808000
2025-04-24T14:15:24.132,3828,1324351488000
2025-04-24T14:15:27.695,2606,1227882496000
2025-04-24T14:15:30.290,2379,824180736000
2025-04-24T14:15:32.678,3344,1195376640000
2025-04-24T14:15:37.124,3974,1660944384000
2025-04-24T14:15:45.735,3009,1289748480000
2025-04-24T14:15:48.709,3647,1853882368000
2025-04-24T14:15:51.182,3001,1734344704000
2025-04-24T14:15:53.174,2631,1414529024000
2025-04-24T14:15:53.758,1993,850395136000
2025-04-24T14:15:54.124,2786,1428160512000
2025-04-24T14:15:55.717,2032,1264582656000
2025-04-24T14:15:56.126,3617,1972371456000
2025-04-24T14:15:59.714,3008,1751121920000
2025-04-24T14:15:59.734,3706,1842348032000
2025-04-24T14:16:05.176,2121,1134559232000
2025-04-24T14:16:06.129,3280,1610612736000
2025-04-24T14:16:07.166,2650,1145044992000
2025-04-24T14:16:07.756,3684,1349517312000
2025-04-24T14:16:09.176,2891,771751936000
2025-04-24T14:16:09.812,1857,567279616000
2025-04-24T14:16:10.741,2869,1411383296000
2025-04-24T14:16:14.129,3690,1707081728000
2025-04-24T14:16:15.194,2869,1411383296000
2025-04-24T14:16:15.749,3749,2229272576000
2025-04-24T14:16:20.791,2737,1385168896000
2025-04-24T14:16:20.808,3729,1634729984000
2025-04-24T14:16:23.851,2737,1385168896000
2025-04-24T14:16:24.766,3623,1600126976000
2025-04-24T14:16:25.171,2464,1124073472000
2025-04-24T14:16:25.765,3384,1657798656000
2025-04-24T14:16:32.789,2686,1566572544000
2025-04-24T14:16:34.786,3669,2011168768000
2025-04-24T14:16:34.803,2789,1193279488000
2025-04-24T14:16:36.122,3318,1422917632000
2025-04-24T14:16:37.813,2432,1207959552000
2025-04-24T14:16:38.784,3742,1525678080000
2025-04-24T14:16:42.868,2432,1207959552000
2025-04-24T14:16:47.816,1512,674234368000
2025-04-24T14:16:53.840,529,229638144000
2025-04-24T14:17:02.155,0,0
2025-04-24T14:17:03.838,0,0
