timestamp,pod_name,node_name,phase,event_type,cpu_req,mem_req
2025-04-24T14:15:39.699,pod-74,node-vkqxp,Pending,update,1191m,838Mi
2025-04-24T14:15:39.706,pod-74,node-vkqxp,Running,update,1191m,838Mi
2025-04-24T14:15:39.717,pod-74,node-vkqxp,Running,update,1191m,838Mi
2025-04-24T14:15:40.110,pod-76,,Pending,add,1082m,361Mi
2025-04-24T14:15:40.130,pod-76,,Pending,update,1082m,361Mi
2025-04-24T14:15:40.140,pod-76,,Pending,update,1082m,361Mi
2025-04-24T14:15:44.121,pod-77,,Pending,add,638m,538Mi
2025-04-24T14:15:44.144,pod-77,,Pending,update,638m,538Mi
2025-04-24T14:15:44.173,pod-77,,Pending,update,638m,538Mi
2025-04-24T14:15:45.709,pod-57,node-tg96x,Running,update,965m,354Mi
2025-04-24T14:15:45.726,pod-57,node-tg96x,Running,update,965m,354Mi
2025-04-24T14:15:45.735,pod-57,node-tg96x,Running,delete,965m,354Mi
2025-04-24T14:15:46.106,pod-78,,Pending,add,1161m,393Mi
2025-04-24T14:15:46.124,pod-78,,Pending,update,1161m,393Mi
2025-04-24T14:15:46.143,pod-78,,Pending,update,1161m,393Mi
2025-04-24T14:15:46.738,pod-74,node-vkqxp,Running,update,1191m,838Mi
2025-04-24T14:15:46.741,pod-74,node-vkqxp,Running,update,1191m,838Mi
2025-04-24T14:15:46.781,pod-74,node-vkqxp,Running,delete,1191m,838Mi
2025-04-24T14:15:47.702,pod-78,node-vkqxp,Pending,update,1161m,393Mi
2025-04-24T14:15:47.714,pod-78,node-vkqxp,Running,update,1161m,393Mi
2025-04-24T14:15:47.848,pod-78,node-vkqxp,Running,update,1161m,393Mi
2025-04-24T14:15:48.709,pod-77,node-tg96x,Pending,update,638m,538Mi
2025-04-24T14:15:48.719,pod-77,node-tg96x,Running,update,638m,538Mi
2025-04-24T14:15:48.856,pod-77,node-tg96x,Running,update,638m,538Mi
2025-04-24T14:15:51.107,pod-79,,Pending,add,1310m,303Mi
2025-04-24T14:15:51.127,pod-79,,Pending,update,1310m,303Mi
2025-04-24T14:15:51.166,pod-79,,Pending,update,1310m,303Mi
2025-04-24T14:15:51.166,pod-51,node-tg96x,Running,update,646m,114Mi
2025-04-24T14:15:51.172,pod-51,node-tg96x,Running,update,646m,114Mi
2025-04-24T14:15:51.182,pod-51,node-tg96x,Running,delete,646m,114Mi
2025-04-24T14:15:52.711,pod-45,node-vkqxp,Running,update,1314m,55Mi
2025-04-24T14:15:52.727,pod-45,node-vkqxp,Running,update,1314m,55Mi
2025-04-24T14:15:52.732,pod-45,node-vkqxp,Running,delete,1314m,55Mi
2025-04-24T14:15:53.158,pod-72,node-tg96x,Running,update,370m,305Mi
2025-04-24T14:15:53.167,pod-72,node-tg96x,Running,update,370m,305Mi
2025-04-24T14:15:53.174,pod-72,node-tg96x,Running,delete,370m,305Mi
2025-04-24T14:15:53.723,pod-64,node-vkqxp,Pending,update,1326m,126Mi
2025-04-24T14:15:53.735,pod-77,node-tg96x,Running,update,638m,538Mi
2025-04-24T14:15:53.735,pod-64,node-vkqxp,Running,update,1326m,126Mi
2025-04-24T14:15:53.749,pod-77,node-tg96x,Running,update,638m,538Mi
2025-04-24T14:15:53.758,pod-77,node-tg96x,Running,delete,638m,538Mi
2025-04-24T14:15:53.765,pod-64,node-vkqxp,Running,update,1326m,126Mi
2025-04-24T14:15:54.111,pod-80,,Pending,add,793m,551Mi
2025-04-24T14:15:54.124,pod-80,node-tg96x,Pending,update,793m,551Mi
2025-04-24T14:15:54.136,pod-80,node-tg96x,Running,update,793m,551Mi
2025-04-24T14:15:54.259,pod-80,node-tg96x,Running,update,793m,551Mi
2025-04-24T14:15:55.696,pod-60,node-tg96x,Running,update,754m,156Mi
2025-04-24T14:15:55.713,pod-60,node-tg96x,Running,update,754m,156Mi
2025-04-24T14:15:55.716,pod-60,node-tg96x,Running,delete,754m,156Mi
2025-04-24T14:15:56.105,pod-82,,Pending,add,1585m,675Mi
2025-04-24T14:15:56.120,pod-81,,Pending,add,698m,87Mi
2025-04-24T14:15:56.126,pod-82,node-tg96x,Pending,update,1585m,675Mi
2025-04-24T14:15:56.134,pod-82,node-tg96x,Running,update,1585m,675Mi
2025-04-24T14:15:56.134,pod-81,,Pending,update,698m,87Mi
2025-04-24T14:15:56.147,pod-82,node-tg96x,Running,update,1585m,675Mi
2025-04-24T14:15:56.160,pod-81,,Pending,update,698m,87Mi
2025-04-24T14:15:59.112,pod-83,,Pending,add,1034m,195Mi
2025-04-24T14:15:59.128,pod-83,,Pending,update,1034m,195Mi
2025-04-24T14:15:59.140,pod-83,,Pending,update,1034m,195Mi
2025-04-24T14:15:59.702,pod-71,node-tg96x,Running,update,609m,211Mi
2025-04-24T14:15:59.712,pod-71,node-tg96x,Running,update,609m,211Mi
2025-04-24T14:15:59.714,pod-71,node-tg96x,Running,delete,609m,211Mi
2025-04-24T14:15:59.734,pod-81,node-tg96x,Pending,update,698m,87Mi
2025-04-24T14:15:59.744,pod-81,node-tg96x,Running,update,698m,87Mi
2025-04-24T14:15:59.756,pod-81,node-tg96x,Running,update,698m,87Mi
2025-04-24T14:16:01.108,pod-84,,Pending,add,639m,439Mi
2025-04-24T14:16:01.129,pod-84,,Pending,update,639m,439Mi
2025-04-24T14:16:01.139,pod-84,,Pending,update,639m,439Mi
2025-04-24T14:16:01.730,pod-78,node-vkqxp,Running,update,1161m,393Mi
2025-04-24T14:16:01.749,pod-78,node-vkqxp,Running,update,1161m,393Mi
2025-04-24T14:16:01.749,pod-78,node-vkqxp,Running,delete,1161m,393Mi
2025-04-24T14:16:02.734,pod-84,node-vkqxp,Pending,update,639m,439Mi
2025-04-24T14:16:02.744,pod-84,node-vkqxp,Running,update,639m,439Mi
2025-04-24T14:16:02.877,pod-84,node-vkqxp,Running,update,639m,439Mi
2025-04-24T14:16:03.745,pod-64,node-vkqxp,Running,update,1326m,126Mi
2025-04-24T14:16:03.763,pod-64,node-vkqxp,Running,update,1326m,126Mi
2025-04-24T14:16:03.766,pod-64,node-vkqxp,Running,delete,1326m,126Mi
2025-04-24T14:16:05.147,pod-82,node-tg96x,Running,update,1585m,675Mi
2025-04-24T14:16:05.163,pod-82,node-tg96x,Running,update,1585m,675Mi
2025-04-24T14:16:05.174,pod-82,node-tg96x,Running,delete,1585m,675Mi
2025-04-24T14:16:05.749,pod-69,node-vkqxp,Pending,update,1886m,360Mi
2025-04-24T14:16:05.760,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-24T14:16:05.783,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-24T14:16:06.118,pod-85,,Pending,add,1159m,454Mi
2025-04-24T14:16:06.129,pod-85,node-tg96x,Pending,update,1159m,454Mi
2025-04-24T14:16:06.138,pod-85,node-tg96x,Running,update,1159m,454Mi
2025-04-24T14:16:06.147,pod-85,node-tg96x,Running,update,1159m,454Mi
2025-04-24T14:16:07.116,pod-86,,Pending,add,1242m,822Mi
2025-04-24T14:16:07.146,pod-75,node-tg96x,Running,update,630m,444Mi
2025-04-24T14:16:07.150,pod-86,,Pending,update,1242m,822Mi
2025-04-24T14:16:07.166,pod-75,node-tg96x,Running,update,630m,444Mi
2025-04-24T14:16:07.166,pod-75,node-tg96x,Running,delete,630m,444Mi
2025-04-24T14:16:07.175,pod-86,,Pending,update,1242m,822Mi
2025-04-24T14:16:07.756,pod-83,node-tg96x,Pending,update,1034m,195Mi
2025-04-24T14:16:07.765,pod-83,node-tg96x,Running,update,1034m,195Mi
2025-04-24T14:16:07.900,pod-83,node-tg96x,Running,update,1034m,195Mi
2025-04-24T14:16:09.107,pod-87,,Pending,add,1012m,805Mi
2025-04-24T14:16:09.125,pod-87,,Pending,update,1012m,805Mi
2025-04-24T14:16:09.136,pod-87,,Pending,update,1012m,805Mi
2025-04-24T14:16:09.145,pod-80,node-tg96x,Running,update,793m,551Mi
2025-04-24T14:16:09.147,pod-73,node-vkqxp,Running,update,1354m,951Mi
2025-04-24T14:16:09.165,pod-80,node-tg96x,Running,update,793m,551Mi
2025-04-24T14:16:09.165,pod-73,node-vkqxp,Running,update,1354m,951Mi
2025-04-24T14:16:09.167,pod-73,node-vkqxp,Running,delete,1354m,951Mi
2025-04-24T14:16:09.176,pod-80,node-tg96x,Running,delete,793m,551Mi
2025-04-24T14:16:09.782,pod-83,node-tg96x,Running,update,1034m,195Mi
2025-04-24T14:16:09.798,pod-83,node-tg96x,Running,update,1034m,195Mi
2025-04-24T14:16:09.812,pod-83,node-tg96x,Running,delete,1034m,195Mi
2025-04-24T14:16:10.741,pod-87,node-tg96x,Pending,update,1012m,805Mi
2025-04-24T14:16:10.764,pod-87,node-tg96x,Running,update,1012m,805Mi
2025-04-24T14:16:10.888,pod-87,node-tg96x,Running,update,1012m,805Mi
2025-04-24T14:16:11.742,pod-86,node-vkqxp,Pending,update,1242m,822Mi
2025-04-24T14:16:11.758,pod-86,node-vkqxp,Running,update,1242m,822Mi
2025-04-24T14:16:11.763,pod-84,node-vkqxp,Running,update,639m,439Mi
2025-04-24T14:16:11.768,pod-86,node-vkqxp,Running,update,1242m,822Mi
2025-04-24T14:16:11.774,pod-84,node-vkqxp,Running,update,639m,439Mi
2025-04-24T14:16:11.787,pod-84,node-vkqxp,Running,delete,639m,439Mi
2025-04-24T14:16:14.115,pod-89,,Pending,add,821m,282Mi
2025-04-24T14:16:14.115,pod-88,,Pending,add,880m,780Mi
2025-04-24T14:16:14.129,pod-89,node-tg96x,Pending,update,821m,282Mi
2025-04-24T14:16:14.134,pod-88,,Pending,update,880m,780Mi
2025-04-24T14:16:14.146,pod-89,node-tg96x,Running,update,821m,282Mi
2025-04-24T14:16:14.265,pod-89,node-tg96x,Running,update,821m,282Mi
2025-04-24T14:16:14.278,pod-88,,Pending,update,880m,780Mi
2025-04-24T14:16:15.118,pod-90,,Pending,add,992m,238Mi
2025-04-24T14:16:15.139,pod-90,,Pending,update,992m,238Mi
2025-04-24T14:16:15.157,pod-90,,Pending,update,992m,238Mi
2025-04-24T14:16:15.175,pod-89,node-tg96x,Running,update,821m,282Mi
2025-04-24T14:16:15.180,pod-89,node-tg96x,Running,update,821m,282Mi
2025-04-24T14:16:15.194,pod-89,node-tg96x,Running,delete,821m,282Mi
2025-04-24T14:16:15.749,pod-88,node-tg96x,Pending,update,880m,780Mi
2025-04-24T14:16:15.761,pod-88,node-tg96x,Running,update,880m,780Mi
2025-04-24T14:16:15.770,pod-88,node-tg96x,Running,update,880m,780Mi
2025-04-24T14:16:17.104,pod-91,,Pending,add,920m,509Mi
2025-04-24T14:16:17.120,pod-91,,Pending,update,920m,509Mi
2025-04-24T14:16:17.137,pod-91,,Pending,update,920m,509Mi
2025-04-24T14:16:18.118,pod-92,,Pending,add,983m,424Mi
2025-04-24T14:16:18.129,pod-92,,Pending,update,983m,424Mi
2025-04-24T14:16:18.141,pod-92,,Pending,update,983m,424Mi
2025-04-24T14:16:19.109,pod-94,,Pending,add,727m,328Mi
2025-04-24T14:16:19.123,pod-93,,Pending,add,1404m,1127Mi
2025-04-24T14:16:19.129,pod-94,node-vkqxp,Pending,update,727m,328Mi
2025-04-24T14:16:19.139,pod-93,,Pending,update,1404m,1127Mi
2025-04-24T14:16:19.148,pod-94,node-vkqxp,Running,update,727m,328Mi
2025-04-24T14:16:19.268,pod-94,node-vkqxp,Running,update,727m,328Mi
2025-04-24T14:16:19.278,pod-93,,Pending,update,1404m,1127Mi
2025-04-24T14:16:20.109,pod-95,,Pending,add,1345m,59Mi
2025-04-24T14:16:20.109,pod-96,,Pending,add,886m,205Mi
2025-04-24T14:16:20.129,pod-95,,Pending,update,1345m,59Mi
2025-04-24T14:16:20.138,pod-96,,Pending,update,886m,205Mi
2025-04-24T14:16:20.144,pod-95,,Pending,update,1345m,59Mi
2025-04-24T14:16:20.165,pod-96,,Pending,update,886m,205Mi
2025-04-24T14:16:20.777,pod-87,node-tg96x,Running,update,1012m,805Mi
2025-04-24T14:16:20.786,pod-87,node-tg96x,Running,update,1012m,805Mi
2025-04-24T14:16:20.791,pod-87,node-tg96x,Running,delete,1012m,805Mi
2025-04-24T14:16:20.807,pod-90,node-tg96x,Pending,update,992m,238Mi
2025-04-24T14:16:20.823,pod-90,node-tg96x,Running,update,992m,238Mi
2025-04-24T14:16:21.359,pod-90,node-tg96x,Running,update,992m,238Mi
2025-04-24T14:16:23.159,pod-94,node-vkqxp,Running,update,727m,328Mi
2025-04-24T14:16:23.180,pod-94,node-vkqxp,Running,update,727m,328Mi
2025-04-24T14:16:23.185,pod-94,node-vkqxp,Running,delete,727m,328Mi
2025-04-24T14:16:23.833,pod-90,node-tg96x,Running,update,992m,238Mi
2025-04-24T14:16:23.850,pod-90,node-tg96x,Running,update,992m,238Mi
2025-04-24T14:16:23.851,pod-90,node-tg96x,Running,delete,992m,238Mi
2025-04-24T14:16:24.766,pod-96,node-tg96x,Pending,update,886m,205Mi
2025-04-24T14:16:24.782,pod-96,node-tg96x,Running,update,886m,205Mi
2025-04-24T14:16:24.790,pod-96,node-tg96x,Running,update,886m,205Mi
2025-04-24T14:16:25.158,pod-85,node-tg96x,Running,update,1159m,454Mi
2025-04-24T14:16:25.169,pod-85,node-tg96x,Running,update,1159m,454Mi
2025-04-24T14:16:25.171,pod-85,node-tg96x,Running,delete,1159m,454Mi
2025-04-24T14:16:25.765,pod-91,node-tg96x,Pending,update,920m,509Mi
2025-04-24T14:16:25.771,pod-91,node-tg96x,Running,update,920m,509Mi
2025-04-24T14:16:25.787,pod-91,node-tg96x,Running,update,920m,509Mi
2025-04-24T14:16:27.105,pod-97,,Pending,add,431m,211Mi
2025-04-24T14:16:27.126,pod-97,node-vkqxp,Pending,update,431m,211Mi
2025-04-24T14:16:27.132,pod-97,node-vkqxp,Running,update,431m,211Mi
2025-04-24T14:16:27.150,pod-97,node-vkqxp,Running,update,431m,211Mi
2025-04-24T14:16:27.776,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-24T14:16:27.803,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-24T14:16:27.809,pod-69,node-vkqxp,Running,delete,1886m,360Mi
2025-04-24T14:16:28.113,pod-98,,Pending,add,699m,672Mi
2025-04-24T14:16:28.130,pod-98,node-vkqxp,Pending,update,699m,672Mi
2025-04-24T14:16:28.137,pod-98,node-vkqxp,Running,update,699m,672Mi
2025-04-24T14:16:28.167,pod-98,node-vkqxp,Running,update,699m,672Mi
2025-04-24T14:16:28.778,pod-76,node-vkqxp,Pending,update,1082m,361Mi
2025-04-24T14:16:28.834,pod-76,node-vkqxp,Running,update,1082m,361Mi
2025-04-24T14:16:28.952,pod-76,node-vkqxp,Running,update,1082m,361Mi
2025-04-24T14:16:29.771,pod-86,node-vkqxp,Running,update,1242m,822Mi
2025-04-24T14:16:29.780,pod-86,node-vkqxp,Running,update,1242m,822Mi
2025-04-24T14:16:29.790,pod-86,node-vkqxp,Running,delete,1242m,822Mi
2025-04-24T14:16:32.148,pod-97,node-vkqxp,Running,update,431m,211Mi
2025-04-24T14:16:32.165,pod-97,node-vkqxp,Running,update,431m,211Mi
2025-04-24T14:16:32.171,pod-97,node-vkqxp,Running,delete,431m,211Mi
2025-04-24T14:16:32.761,pod-81,node-tg96x,Running,update,698m,87Mi
2025-04-24T14:16:32.773,pod-63,node-vkqxp,Pending,update,1344m,307Mi
2025-04-24T14:16:32.782,pod-81,node-tg96x,Running,update,698m,87Mi
2025-04-24T14:16:32.789,pod-81,node-tg96x,Running,delete,698m,87Mi
2025-04-24T14:16:32.800,pod-63,node-vkqxp,Running,update,1344m,307Mi
2025-04-24T14:16:32.820,pod-63,node-vkqxp,Running,update,1344m,307Mi
2025-04-24T14:16:34.781,pod-88,node-tg96x,Running,update,880m,780Mi
2025-04-24T14:16:34.786,pod-92,node-tg96x,Pending,update,983m,424Mi
2025-04-24T14:16:34.802,pod-88,node-tg96x,Running,update,880m,780Mi
2025-04-24T14:16:34.803,pod-92,node-tg96x,Running,update,983m,424Mi
2025-04-24T14:16:34.803,pod-88,node-tg96x,Running,delete,880m,780Mi
2025-04-24T14:16:34.820,pod-92,node-tg96x,Running,update,983m,424Mi
2025-04-24T14:16:36.105,pod-99,,Pending,add,529m,219Mi
2025-04-24T14:16:36.122,pod-99,node-tg96x,Pending,update,529m,219Mi
2025-04-24T14:16:36.134,pod-99,node-tg96x,Running,update,529m,219Mi
2025-04-24T14:16:36.262,pod-99,node-tg96x,Running,update,529m,219Mi
2025-04-24T14:16:36.868,pod-76,node-vkqxp,Running,update,1082m,361Mi
2025-04-24T14:16:36.868,pod-76,node-vkqxp,Running,update,1082m,361Mi
2025-04-24T14:16:36.880,pod-76,node-vkqxp,Running,delete,1082m,361Mi
2025-04-24T14:16:37.784,pod-95,node-vkqxp,Pending,update,1345m,59Mi
2025-04-24T14:16:37.796,pod-96,node-tg96x,Running,update,886m,205Mi
2025-04-24T14:16:37.805,pod-95,node-vkqxp,Running,update,1345m,59Mi
2025-04-24T14:16:37.808,pod-96,node-tg96x,Running,update,886m,205Mi
2025-04-24T14:16:37.813,pod-96,node-tg96x,Running,delete,886m,205Mi
2025-04-24T14:16:37.924,pod-95,node-vkqxp,Running,update,1345m,59Mi
2025-04-24T14:16:38.784,pod-79,node-tg96x,Pending,update,1310m,303Mi
2025-04-24T14:16:38.795,pod-79,node-tg96x,Running,update,1310m,303Mi
2025-04-24T14:16:38.935,pod-79,node-tg96x,Running,update,1310m,303Mi
2025-04-24T14:16:42.823,pod-63,node-vkqxp,Running,update,1344m,307Mi
2025-04-24T14:16:42.833,pod-79,node-tg96x,Running,update,1310m,303Mi
2025-04-24T14:16:42.841,pod-63,node-vkqxp,Running,update,1344m,307Mi
2025-04-24T14:16:42.849,pod-63,node-vkqxp,Running,delete,1344m,307Mi
2025-04-24T14:16:42.868,pod-79,node-tg96x,Running,update,1310m,303Mi
2025-04-24T14:16:42.868,pod-79,node-tg96x,Running,delete,1310m,303Mi
2025-04-24T14:16:45.800,pod-93,node-vkqxp,Pending,update,1404m,1127Mi
2025-04-24T14:16:45.808,pod-93,node-vkqxp,Running,update,1404m,1127Mi
2025-04-24T14:16:45.835,pod-93,node-vkqxp,Running,update,1404m,1127Mi
2025-04-24T14:16:47.784,pod-91,node-tg96x,Running,update,920m,509Mi
2025-04-24T14:16:47.808,pod-91,node-tg96x,Running,update,920m,509Mi
2025-04-24T14:16:47.816,pod-91,node-tg96x,Running,delete,920m,509Mi
2025-04-24T14:16:52.824,pod-93,node-vkqxp,Running,update,1404m,1127Mi
2025-04-24T14:16:52.837,pod-93,node-vkqxp,Running,update,1404m,1127Mi
2025-04-24T14:16:52.838,pod-93,node-vkqxp,Running,delete,1404m,1127Mi
2025-04-24T14:16:53.814,pod-92,node-tg96x,Running,update,983m,424Mi
2025-04-24T14:16:53.836,pod-92,node-tg96x,Running,update,983m,424Mi
2025-04-24T14:16:53.840,pod-92,node-tg96x,Running,delete,983m,424Mi
2025-04-24T14:16:55.152,pod-98,node-vkqxp,Running,update,699m,672Mi
2025-04-24T14:16:55.166,pod-98,node-vkqxp,Running,update,699m,672Mi
2025-04-24T14:16:55.172,pod-98,node-vkqxp,Running,delete,699m,672Mi
2025-04-24T14:17:02.144,pod-99,node-tg96x,Running,update,529m,219Mi
2025-04-24T14:17:02.152,pod-99,node-tg96x,Running,update,529m,219Mi
2025-04-24T14:17:02.155,pod-99,node-tg96x,Running,delete,529m,219Mi
2025-04-24T14:17:03.818,pod-95,node-vkqxp,Running,update,1345m,59Mi
2025-04-24T14:17:03.831,pod-95,node-vkqxp,Running,update,1345m,59Mi
2025-04-24T14:17:03.836,pod-95,node-vkqxp,Running,delete,1345m,59Mi
